TimeStamp,Structure ID,Ground Speed(kt),Target,Desired Heading (deg),Sub Heading,POG (deg),Float Temp(degC),Pressure Sensor Float(kPa),Battery (Wh),Signal Strength,User Name,Lat (deg),Lon (deg),Distance Over Ground(m),Water Speed (kt/1000) WS,Water Direction,Current Speed (kt),Current Heading (deg),Created On,,
12.11.2016 2:51 AM,Telemetry6,1.74946,27,2,56,72,25,115,655.35,4,System Admin,27.98632,-15.35802,108,1846,60,0.58,189.95,12.11.2016 2:52 AM, ,
12.11.2016 2:49 AM,Telemetry6,1.830454,26,70,68,82,25,115,655.35,0,System Admin,27.98606,-15.35892,113,1988,68,0.55,201.41,12.11.2016 2:50 AM, ,
12.11.2016 2:47 AM,Telemetry6,1.830454,26,76,82,84,25,115,655.35,3,System Admin,27.98593,-15.35995,113,2031,71,0.37,252.55,12.11.2016 2:48 AM, ,
12.11.2016 2:45 AM,Telemetry6,1.814255,26,79,70,90,25,115,655.35,3,System Admin,27.98583,-15.36100,112,1924,74,0.71,202.25,12.11.2016 2:45 AM, ,
12.11.2016 2:43 AM,Telemetry6,1.717063,26,81,80,92,25,115,655.35,5,System Admin,27.98584,-15.36196,106,1919,78,0.56,227.17,12.11.2016 2:43 AM, ,
12.11.2016 2:41 AM,Telemetry6,1.636069,26,83,81,95,25,115,655.35,4,System Admin,27.98587,-15.36289,101,1639,83,0.44,210.07,12.11.2016 2:42 AM, ,
12.11.2016 2:39 AM,Telemetry6,1.636069,26,85,84,93,25,115,655.35,4,System Admin,27.98593,-15.36377,101,1650,85,0.31,215.75,12.11.2016 2:40 AM, ,
12.11.2016 2:37 AM,Telemetry6,1.636069,26,86,84,86,25,115,655.35,3,System Admin,27.98598,-15.36469,101,1630,82,0.18,247.62,12.11.2016 2:38 AM, ,
12.11.2016 2:35 AM,Telemetry6,1.636069,26,86,84,84,25,115,655.35,4,System Admin,27.98592,-15.36560,101,1680,84,0.32,264.64,12.11.2016 2:36 AM, ,
12.11.2016 2:33 AM,Telemetry6,1.360691,26,86,77,94,25,115,655.35,5,System Admin,27.98585,-15.36646,84,1637,83,0.60,220.91,12.11.2016 2:34 AM, ,
12.11.2016 2:31 AM,Telemetry6,1.214903,26,86,86,105,25,115,655.35,0,System Admin,27.98590,-15.36722,75,1109,81,0.36,192.88,12.11.2016 2:32 AM, ,
12.11.2016 2:29 AM,Telemetry6,1.198704,26,87,88,108,25,115,655.35,3,System Admin,27.98605,-15.36786,74,1470,85,0.61,232.37,12.11.2016 2:31 AM, ,
12.11.2016 2:27 AM,Telemetry6,1.263499,26,89,89,103,25,115,655.35,5,System Admin,27.98623,-15.36849,78,1487,83,0.48,234.32,12.11.2016 2:27 AM, ,
12.11.2016 2:25 AM,Telemetry6,1.263499,255,90,86,116,25,115,655.35,5,System Admin,27.98637,-15.36918,78,1380,87,0.70,215.06,12.11.2016 2:26 AM, ,
12.11.2016 2:23 AM,Telemetry6,1.279698,255,90,87,78,24,115,655.35,5,System Admin,27.98663,-15.36979,79,1144,89,0.44,281.82,12.11.2016 2:24 AM, ,
12.11.2016 2:21 AM,Telemetry6,1.555076,255,199,346,289,24,115,655.35,0,System Admin,27.98654,-15.37024,96,1390,326,1.33,227.44,12.11.2016 2:22 AM, ,
12.11.2016 2:19 AM,Telemetry6,1.522678,255,199,258,214,24,115,655.35,5,System Admin,27.98629,-15.36941,94,529,241,1.11,194.66,12.11.2016 2:19 AM, ,
12.11.2016 2:17 AM,Telemetry6,2.397408,255,199,150,171,24,115,655.35,3,System Admin,27.98695,-15.36891,148,619,134,1.82,178.11,12.11.2016 2:17 AM, ,
12.11.2016 2:15 AM,Telemetry6,2.154428,255,199,152,211,24,115,655.35,3,System Admin,27.98825,-15.36916,133,753,162,1.53,235.90,12.11.2016 2:15 AM, ,
12.11.2016 2:13 AM,Telemetry6,0.356371,255,199,271,254,24,115,655.35,2,System Admin,27.98910,-15.36858,22,148,224,0.14,233.97,12.11.2016 2:14 AM, ,
12.11.2016 2:11 AM,Telemetry6,0.070194,255,199,202,293,24,115,655.35,5,System Admin,27.98914,-15.36842,13,233,206,0.24,12.26,12.11.2016 2:12 AM, ,
12.11.2016 2:09 AM,Telemetry6,0.113391,255,199,1,291,24,115,655.35,0,System Admin,27.98913,-15.36839,7,0,40,,,12.11.2016 2:11 AM, ,
12.11.2016 2:07 AM,Telemetry6,0.048596,255,199,44,336,24,115,655.35,0,System Admin,27.98912,-15.36837,6,0,41,,,12.11.2016 2:10 AM, ,
12.11.2016 2:05 AM,Telemetry6,-0.040497,255,199,43,111,24,115,655.35,0,System Admin,27.98912,-15.36836,5,0,41,,,12.11.2016 2:11 AM, ,
12.11.2016 2:03 AM,Telemetry6,0.080994,255,199,44,348,24,115,655.35,5,System Admin,27.98912,-15.36837,5,0,41,,,12.11.2016 2:04 AM, ,
12.11.2016 2:01 AM,Telemetry6,0.080994,255,199,44,291,24,115,655.35,5,System Admin,27.98911,-15.36837,5,0,41,,,12.11.2016 2:02 AM, ,
12.11.2016 1:59 AM,Telemetry6,0.097192,255,199,41,125,24,115,655.35,4,System Admin,27.98911,-15.36835,6,0,41,,,12.11.2016 2:00 AM, ,
12.11.2016 1:57 AM,Telemetry6,0.097192,255,199,41,41,24,115,655.35,5,System Admin,27.98912,-15.36837,6,0,41,,,12.11.2016 1:58 AM, ,
12.11.2016 1:55 AM,Telemetry6,0.113391,255,199,41,289,24,115,655.35,3,System Admin,27.98912,-15.36838,7,0,41,,,12.11.2016 1:56 AM, ,
12.11.2016 1:53 AM,Telemetry6,0.113391,255,199,41,111,24,115,655.35,5,System Admin,27.98911,-15.36836,7,0,41,,,12.11.2016 1:54 AM, ,
12.11.2016 1:51 AM,Telemetry6,0.113391,255,199,41,103,24,115,655.35,5,System Admin,27.98911,-15.36837,7,0,41,,,12.11.2016 1:52 AM, ,
12.11.2016 1:49 AM,Telemetry6,0.080994,255,198,41,307,24,115,655.35,0,System Admin,27.98912,-15.36839,5,0,41,,,12.11.2016 1:50 AM, ,
12.11.2016 1:47 AM,Telemetry6,0.113391,255,199,40,253,24,115,655.35,3,System Admin,27.98911,-15.36838,7,0,41,,,12.11.2016 1:47 AM, ,
12.11.2016 1:45 AM,Telemetry6,0.080994,255,199,40,120,24,115,655.35,2,System Admin,27.98912,-15.36836,5,0,41,,,12.11.2016 1:46 AM, ,
12.11.2016 1:43 AM,Telemetry6,0.064795,255,199,40,313,24,115,655.35,5,System Admin,27.98912,-15.36837,4,0,41,,,12.11.2016 1:44 AM, ,
12.11.2016 1:41 AM,Telemetry6,0.064795,255,199,40,139,24,115,655.35,3,System Admin,27.98911,-15.36836,4,0,41,,,12.11.2016 1:42 AM, ,
12.11.2016 1:39 AM,Telemetry6,0.064795,255,199,40,90,24,115,655.35,4,System Admin,27.98912,-15.36836,4,0,41,,,12.11.2016 1:40 AM, ,
12.11.2016 1:37 AM,Telemetry6,0.064795,255,199,40,0,24,115,655.35,4,System Admin,27.98912,-15.36837,4,0,41,,,12.11.2016 1:38 AM, ,
12.11.2016 1:35 AM,Telemetry6,0.064795,255,199,40,69,24,115,655.35,5,System Admin,27.98912,-15.36837,4,0,41,,,12.11.2016 1:36 AM, ,
12.11.2016 1:33 AM,Telemetry6,0.080994,255,199,39,221,24,115,655.35,3,System Admin,27.98911,-15.36837,5,0,41,,,12.11.2016 1:34 AM, ,
12.11.2016 1:31 AM,Telemetry6,0.12959,255,199,40,352,24,115,655.35,3,System Admin,27.98912,-15.36837,8,0,39,,,12.11.2016 1:32 AM, ,
12.11.2016 1:29 AM,Telemetry6,0.097192,255,199,38,350,24,115,655.35,2,System Admin,27.98910,-15.36836,6,0,45,,,12.11.2016 1:31 AM, ,
12.11.2016 1:27 AM,Telemetry6,4.146868,255,199,45,200,24,115,655.35,4,System Admin,27.98908,-15.36836,256,0,53,,,12.11.2016 1:28 AM, ,
12.11.2016 1:25 AM,Telemetry6,6.933045,255,200,337,105,23,115,654.01,4,System Admin,27.99115,-15.36750,428,0,244,,,12.11.2016 1:26 AM, ,
12.11.2016 1:23 AM,Telemetry6,3.110151,255,184,37,210,23,115,653.68,4,System Admin,27.99152,-15.36908,192,0,49,,,12.11.2016 1:24 AM, ,
12.11.2016 1:21 AM,Telemetry6,0.097192,255,188,103,198,23,114,653.02,4,System Admin,27.99237,-15.36852,6,0,106,,,12.11.2016 1:21 AM, ,
12.11.2016 1:19 AM,Telemetry6,0.097192,255,188,98,195,23,114,653.09,0,System Admin,27.99239,-15.36852,6,0,99,,,12.11.2016 1:19 AM, ,
12.11.2016 1:17 AM,Telemetry6,0.161987,255,188,101,11,23,114,653.29,5,System Admin,27.99240,-15.36851,10,0,100,,,12.11.2016 1:18 AM, ,
12.11.2016 1:15 AM,Telemetry6,0.12959,255,188,85,56,23,115,653.58,3,System Admin,27.99235,-15.36852,8,0,82,,,12.11.2016 1:17 AM, ,
12.11.2016 1:13 AM,Telemetry6,0.080994,255,188,83,294,23,114,653.65,0,System Admin,27.99235,-15.36853,5,0,81,,,12.11.2016 1:14 AM, ,
12.11.2016 1:11 AM,Telemetry6,0.082366,255,188,83,221,23,114,653.84,0,System Admin,27.99234,-15.36852,5,0,81,,,12.11.2016 1:12 AM, ,
12.11.2016 1:09 AM,Telemetry6,0.043197,255,188,83,112,23,114,654.07,0,System Admin,27.99235,-15.36851,4,0,81,,,12.11.2016 1:11 AM, ,
12.11.2016 1:07 AM,Telemetry6,0.000107,255,0,0,173,23,114,654.17,0,System Admin,27.99236,-15.36853,3,0,81,,,12.11.2016 1:08 AM, ,
12.11.2016 1:06 AM,Telemetry6,0,255,0,0,270,23,114,654.24,2,System Admin,27.99236,-15.36854,0,0,81,,,12.11.2016 1:08 AM, ,
12.11.2016 1:06 AM,Telemetry6,0,255,0,0,0,23,114,654.24,2,System Admin,27.99236,-15.36854,0,0,81,,,12.11.2016 1:08 AM, ,
12.11.2016 1:06 AM,Telemetry6,0,255,0,0, ,22,114,654.26,255,System Admin,0.00000,0.00000,0,0,0,,,12.11.2016 1:06 AM, ,
11.11.2016 9:59 AM,Telemetry6,0.161987,255,258,28,345,25,115,653.02,5,System Admin,27.99240,-15.36854,10,0,27,,,11.11.2016 9:59 AM, ,
11.11.2016 9:57 AM,Telemetry6,0.340173,255,258,28,252,25,115,653.31,1,System Admin,27.99236,-15.36852,21,0,28,,,11.11.2016 9:59 AM, ,
11.11.2016 9:55 AM,Telemetry6,1.555076,255,258,67,9,25,115,653.54,4,System Admin,27.99239,-15.36841,96,0,138,,,11.11.2016 9:55 AM, ,
11.11.2016 9:53 AM,Telemetry6,0.210583,255,258,298,191,25,115,653.81,0,System Admin,27.99200,-15.36848,13,0,305,,,11.11.2016 9:54 AM, ,
11.11.2016 9:51 AM,Telemetry6,0.161987,255,258,298,0,25,115,654.04,4,System Admin,27.99203,-15.36847,10,0,305,,,11.11.2016 9:51 AM, ,
11.11.2016 9:49 AM,Telemetry6,0.097192,255,258,298,180,25,115,654.27,0,System Admin,27.99201,-15.36847,6,0,305,,,11.11.2016 9:49 AM, ,
11.11.2016 9:47 AM,Telemetry6,0.056695,255,258,297,34,25,115,654.53,4,System Admin,27.99202,-15.36847,7,0,305,,,11.11.2016 9:49 AM, ,
11.11.2016 9:45 AM,Telemetry6,0.056695,255,258,171,12,25,115,654.81,0,System Admin,27.99200,-15.36848,7,0,172,,,11.11.2016 9:46 AM, ,
11.11.2016 9:43 AM,Telemetry6,-0.097192,255,258,171,291,25,115,655.07,4,System Admin,27.99200,-15.36849,6,0,172,,,11.11.2016 9:48 AM, ,
11.11.2016 9:41 AM,Telemetry6,0.113391,255,258,170,270,25,115,655.28,4,System Admin,27.99199,-15.36848,7,0,172,,,11.11.2016 9:41 AM, ,
11.11.2016 9:39 AM,Telemetry6,0.113391,255,258,171,168,25,115,655.35,1,System Admin,27.99199,-15.36847,7,0,172,,,11.11.2016 9:39 AM, ,
11.11.2016 9:37 AM,Telemetry6,0.161987,255,258,170,16,25,115,655.35,2,System Admin,27.99201,-15.36848,10,0,172,,,11.11.2016 9:38 AM, ,
11.11.2016 9:35 AM,Telemetry6,0.12959,255,258,267,139,25,115,655.35,0,System Admin,27.99199,-15.36848,8,0,276,,,11.11.2016 9:37 AM, ,
11.11.2016 9:33 AM,Telemetry6,0.178186,255,258,268,294,25,115,655.35,3,System Admin,27.99200,-15.36850,11,0,277,,,11.11.2016 9:33 AM, ,
11.11.2016 9:31 AM,Telemetry6,0.178186,255,258,276,350,25,115,655.35,2,System Admin,27.99200,-15.36849,11,0,259,,,11.11.2016 9:31 AM, ,
11.11.2016 9:29 AM,Telemetry6,1.295896,255,258,234,44,25,115,655.35,5,System Admin,27.99195,-15.36848,80,0,294,,,11.11.2016 9:29 AM, ,
11.11.2016 9:27 AM,Telemetry6,2.99676,255,258,193,10,25,115,655.35,3,System Admin,27.99147,-15.36901,185,0,266,,,11.11.2016 9:27 AM, ,
11.11.2016 9:25 AM,Telemetry6,0.019438,255,258,48,324,25,115,655.35,5,System Admin,27.99014,-15.36926,6,0,20,,,11.11.2016 9:25 AM, ,
11.11.2016 9:23 AM,Telemetry6,0.320734,255,258,47,323,25,115,655.35,0,System Admin,27.99015,-15.36927,99,0,19,,,11.11.2016 9:23 AM, ,
11.11.2016 9:21 AM,Telemetry6,-0.680346,255,258,45,41,25,115,655.35,0,System Admin,27.99078,-15.36864,42,0,17,,,11.11.2016 9:23 AM, ,
11.11.2016 9:19 AM,Telemetry6,-3.693305,255,258,42,39,25,115,655.35,0,System Admin,27.99104,-15.36840,228,0,41,,,11.11.2016 9:24 AM, ,
11.11.2016 9:17 AM,Telemetry6,-2.559395,255,258,177,137,25,115,655.35,0,System Admin,27.99021,-15.36753,158,0,270,,,11.11.2016 9:24 AM, ,
11.11.2016 9:15 AM,Telemetry6,-0.323974,255,258,265,213,25,115,655.35,5,System Admin,27.98906,-15.36838,20,0,1,,,11.11.2016 9:24 AM, ,
11.11.2016 9:13 AM,Telemetry6,0.113391,255,258,47,41,25,115,655.35,5,System Admin,27.98909,-15.36836,7,0,25,,,11.11.2016 9:13 AM, ,
11.11.2016 9:11 AM,Telemetry6,0.113391,255,258,50,186,25,115,655.35,4,System Admin,27.98909,-15.36836,7,0,49,,,11.11.2016 9:11 AM, ,
11.11.2016 9:09 AM,Telemetry6,0.226782,255,258,41,108,25,115,655.35,5,System Admin,27.98910,-15.36836,14,0,47,,,11.11.2016 9:09 AM, ,
11.11.2016 9:07 AM,Telemetry6,0.097192,255,258,41,210,25,115,655.35,3,System Admin,27.98911,-15.36839,6,0,41,,,11.11.2016 9:07 AM, ,
11.11.2016 9:05 AM,Telemetry6,0.097192,255,258,42,344,25,115,655.35,4,System Admin,27.98912,-15.36839,6,0,41,,,11.11.2016 9:05 AM, ,
11.11.2016 9:03 AM,Telemetry6,0.12959,255,258,42,0,25,115,655.35,5,System Admin,27.98911,-15.36838,8,0,41,,,11.11.2016 9:03 AM, ,
11.11.2016 9:01 AM,Telemetry6,0.291577,255,258,43,177,25,115,655.35,4,System Admin,27.98911,-15.36838,18,82,218,0.12,204.44,11.11.2016 9:01 AM, ,
11.11.2016 8:59 AM,Telemetry6,0.404968,255,258,64,190,25,115,655.35,5,System Admin,27.98914,-15.36839,25,60,242,0.15,208.30,11.11.2016 8:59 AM, ,
11.11.2016 8:57 AM,Telemetry6,1.085313,255,258,154,72,25,115,655.35,3,System Admin,27.98919,-15.36837,67,833,132,1.11,24.02,11.11.2016 8:57 AM, ,
11.11.2016 8:55 AM,Telemetry6,1.295896,255,258,268,35,25,115,655.35,5,System Admin,27.98904,-15.36888,80,1289,30,2.30,61.43,11.11.2016 8:55 AM, ,
11.11.2016 8:53 AM,Telemetry6,1.409287,255,258,3,18,25,115,655.35,5,System Admin,27.98846,-15.36934,87,1479,25,0.39,119.20,11.11.2016 8:53 AM, ,
11.11.2016 8:51 AM,Telemetry6,1.37689,255,258,3,4,25,115,655.35,5,System Admin,27.98775,-15.36961,85,1275,19,0.02,63.43,11.11.2016 8:51 AM, ,
11.11.2016 8:49 AM,Telemetry6,1.61987,255,258,340,338,25,115,655.35,5,System Admin,27.98703,-15.36966,100,1547,353,0.06,225.00,11.11.2016 8:49 AM, ,
11.11.2016 8:47 AM,Telemetry6,1.279698,255,258,316,307,25,115,655.35,5,System Admin,27.98625,-15.36929,79,1312,334,0.31,168.69,11.11.2016 8:48 AM, ,
11.11.2016 8:45 AM,Telemetry6,1.474082,255,258,206,255,25,115,655.35,5,System Admin,27.98589,-15.36875,91,905,254,0.87,306.61,11.11.2016 8:45 AM, ,
11.11.2016 8:43 AM,Telemetry6,1.603672,255,264,249,268,25,115,655.35,5,System Admin,27.98606,-15.36806,99,1486,265,0.49,348.23,11.11.2016 8:43 AM, ,
11.11.2016 8:41 AM,Telemetry6,1.652268,255,264,260,266,25,115,655.35,5,System Admin,27.98609,-15.36712,102,1700,265,0.23,34.38,11.11.2016 8:41 AM, ,
11.11.2016 8:39 AM,Telemetry6,1.87905,255,262,247,269,25,115,655.35,3,System Admin,27.98614,-15.36615,116,1867,273,0.70,5.71,11.11.2016 8:39 AM, ,
11.11.2016 8:37 AM,Telemetry6,1.943844,255,262,282,266,25,115,655.35,3,System Admin,27.98616,-15.36512,120,1806,268,0.50,170.73,11.11.2016 8:37 AM, ,
11.11.2016 8:35 AM,Telemetry6,1.87905,255,260,260,268,25,115,655.35,4,System Admin,27.98623,-15.36406,116,1762,271,0.26,15.64,11.11.2016 8:35 AM, ,
11.11.2016 8:33 AM,Telemetry6,1.862851,255,262,246,269,25,115,655.35,4,System Admin,27.98626,-15.36301,115,1561,261,0.64,343.56,11.11.2016 8:33 AM, ,
11.11.2016 8:31 AM,Telemetry6,1.846652,255,265,253,266,25,115,655.35,3,System Admin,27.98629,-15.36199,114,1781,269,0.42,13.71,11.11.2016 8:31 AM, ,
11.11.2016 8:29 AM,Telemetry6,1.960043,255,259,263,270,25,115,655.35,5,System Admin,27.98634,-15.36099,121,1769,265,0.30,42.27,11.11.2016 8:29 AM, ,
11.11.2016 8:27 AM,Telemetry6,1.733261,255,267,277,272,25,115,655.35,4,System Admin,27.98635,-15.36001,107,1822,278,0.30,124.22,11.11.2016 8:27 AM, ,
11.11.2016 8:25 AM,Telemetry6,1.717063,255,276,263,269,25,115,655.35,5,System Admin,27.98631,-15.35903,106,1630,284,0.23,43.26,11.11.2016 8:25 AM, ,
11.11.2016 8:23 AM,Telemetry6,1.781857,255,287,267,261,25,115,655.35,5,System Admin,27.98633,-15.35811,110,1592,286,0.19,195.52,11.11.2016 8:23 AM, ,
11.11.2016 8:21 AM,Telemetry6,2.12203,255,280,265,259,25,115,655.35,5,System Admin,27.98646,-15.35708,131,1662,276,0.35,228.50,11.11.2016 8:22 AM, ,
11.11.2016 8:19 AM,Telemetry6,2.4946,255,266,275,261,25,115,655.35,4,System Admin,27.98667,-15.35587,154,2187,281,0.56,188.28,11.11.2016 8:19 AM, ,
11.11.2016 8:17 AM,Telemetry6,2.170626,255,265,269,263,25,115,655.35,5,System Admin,27.98686,-15.35445,134,2022,282,0.21,177.27,11.11.2016 8:17 AM, ,
11.11.2016 8:15 AM,Telemetry6,1.846652,255,275,248,280,25,115,655.35,5,System Admin,27.98701,-15.35318,114,1886,285,1.01,19.69,11.11.2016 8:15 AM, ,
11.11.2016 8:13 AM,Telemetry6,1.960043,255,319,289,120,25,115,655.35,4,System Admin,27.98687,-15.35230,121,1667,116,3.01,113.92,11.11.2016 8:13 AM, ,
11.11.2016 8:11 AM,Telemetry6,2.024838,255,90,96,103,25,115,655.35,4,System Admin,27.98725,-15.35304,125,1687,84,0.24,163.07,11.11.2016 8:11 AM, ,
11.11.2016 8:09 AM,Telemetry6,2.12203,255,90,90,101,25,115,655.35,2,System Admin,27.98747,-15.35413,131,2110,84,0.43,209.58,11.11.2016 8:09 AM, ,
11.11.2016 8:07 AM,Telemetry6,1.976242,255,90,78,102,25,115,655.35,5,System Admin,27.98768,-15.35533,122,1848,85,0.76,183.01,11.11.2016 8:07 AM, ,
11.11.2016 8:05 AM,Telemetry6,1.976242,255,90,94,104,25,115,655.35,5,System Admin,27.98789,-15.35644,122,1824,84,0.32,190.95,11.11.2016 8:05 AM, ,
11.11.2016 8:03 AM,Telemetry6,1.992441,255,90,87,129,25,115,655.35,5,System Admin,27.98813,-15.35755,123,1728,85,1.22,237.75,11.11.2016 8:03 AM, ,
11.11.2016 8:01 AM,Telemetry6,1.37689,26,181,333,309,25,115,655.35,5,System Admin,27.98845,-15.35798,85,1405,334,0.61,200.22,11.11.2016 8:01 AM, ,
11.11.2016 7:59 AM,Telemetry6,1.652268,35,313,323,291,25,115,655.35,5,System Admin,27.98807,-15.35745,102,1526,318,0.81,206.25,11.11.2016 8:00 AM, ,
11.11.2016 7:57 AM,Telemetry6,1.441685,35,301,303,318,25,115,655.35,3,System Admin,27.98779,-15.35664,89,1522,320,0.66,101.31,11.11.2016 7:57 AM, ,
11.11.2016 7:55 AM,Telemetry6,1.61987,34,354,350,343,25,115,655.35,3,System Admin,27.98741,-15.35625,100,1664,356,0.45,190.30,11.11.2016 7:55 AM, ,
11.11.2016 7:53 AM,Telemetry6,1.393089,34,345,347,340,25,115,655.35,5,System Admin,27.98674,-15.35601,86,1861,349,0.74,177.68,11.11.2016 7:53 AM, ,
11.11.2016 7:51 AM,Telemetry6,1.457883,33,17,17,21,25,115,655.35,3,System Admin,27.98615,-15.35576,90,1694,18,0.59,188.82,11.11.2016 7:51 AM, ,
11.11.2016 7:49 AM,Telemetry6,1.263499,33,21,16,32,25,115,655.35,0,System Admin,27.98557,-15.35601,78,1839,24,0.90,178.09,11.11.2016 7:50 AM, ,
11.11.2016 7:47 AM,Telemetry6,1.344492,33,27,29,49,25,115,655.35,2,System Admin,27.98509,-15.35636,83,1594,28,0.70,177.55,11.11.2016 7:48 AM, ,
11.11.2016 7:45 AM,Telemetry6,1.603672,32,51,47,83,25,115,655.35,4,System Admin,27.98470,-15.35686,99,1690,60,1.00,172.52,11.11.2016 7:45 AM, ,
11.11.2016 7:43 AM,Telemetry6,1.830454,32,71,67,107,25,115,655.35,5,System Admin,27.98461,-15.35772,113,1646,74,1.08,183.71,11.11.2016 7:43 AM, ,
11.11.2016 7:41 AM,Telemetry6,2.219222,31,108,112,135,25,115,655.35,3,System Admin,27.98486,-15.35862,137,1892,106,0.77,207.90,11.11.2016 7:41 AM, ,
11.11.2016 7:39 AM,Telemetry6,2.510799,30,152,148,178,25,115,655.35,2,System Admin,27.98563,-15.35950,155,2016,146,1.14,240.51,11.11.2016 7:39 AM, ,
11.11.2016 7:37 AM,Telemetry6,2.170626,29,207,204,238,25,115,655.35,5,System Admin,27.98689,-15.35957,134,1641,227,1.01,303.69,11.11.2016 7:37 AM, ,
11.11.2016 7:35 AM,Telemetry6,1.700864,28,275,262,278,25,115,655.35,3,System Admin,27.98740,-15.35862,105,1529,276,0.67,59.62,11.11.2016 7:35 AM, ,
11.11.2016 7:33 AM,Telemetry6,1.231102,27,3,7,349,26,115,655.35,4,System Admin,27.98732,-15.35803,76,1489,2,0.64,215.43,11.11.2016 7:33 AM, ,
11.11.2016 7:31 AM,Telemetry6,1.830454,27,355,9,141,26,115,655.35,5,System Admin,27.98679,-15.35791,113,1857,8,2.07,182.77,11.11.2016 7:31 AM, ,
11.11.2016 7:29 AM,Telemetry6,2.478402,26,174,175,177,26,115,655.35,3,System Admin,27.98693,-15.35804,153,1912,169,0.48,184.76,11.11.2016 7:29 AM, ,
11.11.2016 7:27 AM,Telemetry6,1.765659,26,175,153,284,26,116,655.35,5,System Admin,27.98825,-15.35811,109,1741,287,2.28,319.26,11.11.2016 7:27 AM, ,
11.11.2016 7:25 AM,Telemetry6,1.587473,35,322,328,291,26,115,655.35,5,System Admin,27.98816,-15.35767,98,1480,323,0.89,208.00,11.11.2016 7:26 AM, ,
11.11.2016 7:23 AM,Telemetry6,1.668467,35,303,304,305,26,115,655.35,2,System Admin,27.98790,-15.35692,103,1897,310,0.75,122.41,11.11.2016 7:23 AM, ,
11.11.2016 7:21 AM,Telemetry6,1.393089,34,5,6,347,26,115,655.35,4,System Admin,27.98753,-15.35632,86,1538,2,0.65,216.87,11.11.2016 7:21 AM, ,
11.11.2016 7:19 AM,Telemetry6,1.328294,34,351,351,335,26,115,655.35,5,System Admin,27.98697,-15.35617,82,1425,353,0.51,207.07,11.11.2016 7:19 AM, ,
11.11.2016 7:17 AM,Telemetry6,1.393089,34,343,346,359,26,115,655.35,3,System Admin,27.98644,-15.35589,86,1661,358,0.72,148.08,11.11.2016 7:17 AM, ,
11.11.2016 7:15 AM,Telemetry6,1.263499,33,22,20,25,26,115,655.35,4,System Admin,27.98588,-15.35588,78,1790,22,0.73,192.70,11.11.2016 7:15 AM, ,
11.11.2016 7:13 AM,Telemetry6,1.2473,33,25,16,33,26,115,655.35,5,System Admin,27.98534,-15.35617,77,1601,28,0.72,171.98,11.11.2016 7:13 AM, ,
11.11.2016 7:11 AM,Telemetry6,1.425486,33,29,28,66,26,115,655.35,4,System Admin,27.98488,-15.35651,88,1706,42,1.06,162.94,11.11.2016 7:11 AM, ,
11.11.2016 7:09 AM,Telemetry6,1.603672,32,61,55,87,26,115,655.35,4,System Admin,27.98461,-15.35721,99,1604,63,0.85,179.33,11.11.2016 7:09 AM, ,
11.11.2016 7:07 AM,Telemetry6,1.960043,32,73,70,117,26,115,655.35,5,System Admin,27.98457,-15.35805,121,1868,87,1.44,189.20,11.11.2016 7:07 AM, ,
11.11.2016 7:05 AM,Telemetry6,2.186825,31,109,108,147,26,115,655.35,4,System Admin,27.98501,-15.35900,135,1806,111,1.27,210.19,11.11.2016 7:05 AM, ,
11.11.2016 7:03 AM,Telemetry6,2.38121,30,152,146,193,26,115,655.35,5,System Admin,27.98593,-15.35967,147,1660,166,1.61,242.16,11.11.2016 7:04 AM, ,
11.11.2016 7:01 AM,Telemetry6,2.154428,29,212,211,245,26,115,655.35,5,System Admin,27.98712,-15.35937,133,1644,260,1.09,302.67,11.11.2016 7:01 AM, ,
11.11.2016 6:59 AM,Telemetry6,1.636069,28,262,260,334,26,116,655.35,5,System Admin,27.98757,-15.35826,101,1589,334,1.56,51.23,11.11.2016 6:59 AM, ,
11.11.2016 6:57 AM,Telemetry6,1.214903,27,5,355,0,26,115,655.35,5,System Admin,27.98718,-15.35805,75,1628,8,0.69,168.37,11.11.2016 6:57 AM, ,
11.11.2016 6:55 AM,Telemetry6,1.522678,27,2,8,60,26,115,655.35,5,System Admin,27.98666,-15.35806,94,1728,5,1.45,169.23,11.11.2016 6:55 AM, ,
11.11.2016 6:53 AM,Telemetry6,1.198704,26,102,85,5,26,115,655.35,5,System Admin,27.98650,-15.35838,74,1397,22,1.47,294.99,11.11.2016 6:53 AM, ,
11.11.2016 6:51 AM,Telemetry6,1.538877,255,350,339,308,26,115,655.35,3,System Admin,27.98608,-15.35842,95,1742,329,1.01,190.86,11.11.2016 6:51 AM, ,
11.11.2016 6:49 AM,Telemetry6,1.312095,255,357,346,347,26,115,655.35,4,System Admin,27.98573,-15.35791,81,1513,357,0.59,164.32,11.11.2016 6:49 AM, ,
11.11.2016 6:47 AM,Telemetry6,1.328294,255,359,358,343,25,115,655.35,4,System Admin,27.98523,-15.35779,82,1664,358,0.72,199.44,11.11.2016 6:49 AM, ,
11.11.2016 6:45 AM,Telemetry6,1.263499,255,356,0,348,26,115,655.35,2,System Admin,27.98468,-15.35760,78,1663,1,0.84,192.38,11.11.2016 6:45 AM, ,
11.11.2016 6:43 AM,Telemetry6,1.214903,255,357,352,344,26,115,655.35,5,System Admin,27.98421,-15.35749,75,1592,359,0.72,181.59,11.11.2016 6:43 AM, ,
